BFP,SVM,KNN,ADAB,RF,LGB,XGB,DT,LOGR,class
0.755175,0.8407074862036584,1.0,0.9999998931779802,0.935269330129944,0.9345435590377886,0.984553,1.0,0.8554301456412101,1.0
0.942118,0.9829476923232505,1.0,0.9999291296807319,0.725218825079439,0.9345435590377886,0.6840597,0.3333333333333333,0.9955035881128904,1.0
0.271339,0.3068209719917607,0.0,5.959007113328389e-06,0.2575,0.3011764404895353,0.34524965,0.5333333333333333,0.29670986813625094,0.0
0.205386,0.050443947828692194,0.0,3.009843854179523e-10,0.09,0.3545955508054377,0.08772089,0.0,0.0921940296104286,0.0
0.595868,0.8197708942986919,1.0,0.9999999971237334,0.88,0.964208779655582,0.9405718,0.9285714285714286,0.7296785336290881,1.0
0.119294,0.7586747097343209,1.0,0.061512849730550066,0.6125,0.4413988122196274,0.7216871,0.5333333333333333,0.5575664520306903,1.0
0.192336,0.11134141034758897,0.0,6.730362298060856e-09,0.016666666666666666,0.3567240367194203,0.06744363,0.0,0.20800108651685337,0.0
0.358692,0.29078248010958824,0.4565906253998993,0.9995008940844919,0.622962962962963,0.7873574799738197,0.75715196,0.47368421052631576,0.12663458350896706,0.0
0.6737,0.5657483473227005,0.33227288613772504,0.9994015908581044,0.685515873015873,0.882550018934757,0.84223586,0.8333333333333334,0.7786635850760946,1.0
0.646172,0.5899019725945097,0.362426292277596,0.9999747067579798,0.6088492063492065,0.8063759989202862,0.84223586,0.8333333333333334,0.7898565035649437,1.0
