BFP,SVM,KNN,ADAB,RF,LGB,XGB,DT,LOGR,class
0.508518,0.7722878765428655,0.7351102346233582,0.8763605669412252,0.6355902888534468,0.743743729036307,0.91640484,0.6,0.734730569835595,0.0
0.92414,0.635578831676203,0.847194902881592,0.9444846185585907,0.7871881709516435,0.7065563938122189,0.59462434,0.9375,0.9766318197829114,0.0
0.755175,0.8983839428724153,0.809871472874549,0.996452278888765,0.8937685816260185,0.9791113421699749,0.9825722,0.9375,0.9269389278668159,1.0
0.942118,0.5663457185007824,0.7651015281570164,0.7135601385299173,0.7008427971003486,0.8137269976988007,0.5239988,0.6,0.9758256969483426,1.0
0.271339,0.3423357165651919,0.30840065087490587,8.796543590686004e-09,0.225,0.2844058738103313,0.24348196,0.0,0.19703605969773433,0.0
0.205386,0.026892161119805323,0.20735296390792787,2.220446049250318e-16,0.1,0.3334163552666266,0.09465283,0.0,0.0077260688036990014,0.0
0.595868,0.8879912121628243,0.8377928340307886,0.5,0.9,0.8307710110175316,0.9437609,1.0,0.9113994000085238,1.0
0.119294,0.7915062550091334,0.4361338500564623,0.5,0.7,0.4625612065237041,0.826586,1.0,0.6989646090072715,1.0
0.192336,0.25674065267580676,0.24123960427628255,0.004380530528754702,0.1,0.1851017382461641,0.03603394,0.0,0.304727906246771,0.0
0.358692,0.4856187484735239,0.8837687996993389,0.9688871878269719,0.8,0.8490417678937103,0.7620531,1.0,0.17633666633480505,0.0
0.6737,0.6611581704860101,0.4976391188698559,0.7362368511452568,0.75,0.9860062451988817,0.96935433,0.6666666666666666,0.9482583826719724,1.0
0.646172,0.606693617374138,0.5419406158091844,0.7824546912327978,0.75,0.994291464878774,0.96935433,0.0,0.8739382356514993,1.0
