BFP,SVM,KNN,ADAB,RF,LGB,XGB,DT,LOGR,class
0.228724,0.10116526457524586,0.41649173498195396,0.46501009128671356,0.43247244454141004,0.29100455750733684,0.10916445,0.09090909090909091,0.13423998243113355,0.0
0.999983,0.84712818998717,0.8848139635295257,0.7660884264318117,0.9796296296296296,0.6784881578281828,0.9253885,0.8,0.9999269876858565,1.0
0.663398,0.9113068348437557,0.6935365824296875,0.6343499863029503,0.8258597883597882,0.6784881578281828,0.9400759,0.8,0.9642267002571485,1.0
0.319624,0.8471219865864822,0.4542283030867199,0.4774418781550813,0.3251001073211073,0.3438220743856558,0.15646023,0.08695652173913043,0.8376740549561037,0.0
0.264992,0.11678189231802176,0.5159921043663982,0.4534513149610612,0.37268991060231116,0.40278841971802815,0.039753173,0.08695652173913043,0.037243416540853495,0.0
0.996894,0.9601908013198212,0.858829077775127,0.640988108867016,0.8949724629157457,0.7959259351021427,0.8709837,1.0,0.9996544312084913,1.0
0.986976,0.9827012148524337,0.8076922336543537,0.7191913533574767,0.9136678317346636,0.8640422108912523,0.9749628,1.0,0.9996350213518654,1.0
0.097612,0.06877812859109325,0.1892598055996979,0.20542625663773503,0.08079585537918871,0.2668220500115411,0.024680575,0.5,0.03219724550809249,0.0
0.101507,0.10504002997682185,0.17458236607609542,0.26967907865481666,0.03357363315696649,0.2668220500115411,0.013713758,0.06666666666666667,0.03485497311920028,0.0
0.874618,0.9327599727373288,0.5072856464965904,0.4536041549422145,0.6424498957832292,0.5685851076940358,0.9506067,1.0,0.9407471255048142,1.0
0.136995,0.5774222468627614,0.3428072727396508,0.5256031818885407,0.2706172839506173,0.42777178719648756,0.401454,1.0,0.5159663488383486,1.0
0.151428,0.23332785372284573,0.10340079681172487,0.0003125612856201192,0.19021930375116877,0.3040757535781355,0.0321227,0.0,0.2620259156665784,0.0
0.158511,0.7913778309684367,0.193645271911269,0.04044176902048226,0.3747444755282855,0.3040757535781355,0.2755421,0.0,0.5291004273154787,0.0
0.388978,0.6234786852037831,0.6210757121321726,0.9790933385767276,0.7354525089242481,0.7194393198494277,0.96257997,1.0,0.5559645130084622,1.0
0.255071,0.5086178090043527,0.5071030641695042,0.819581636156148,0.4825115131563072,0.33643570855770555,0.76734555,1.0,0.6094830510575393,1.0
0.200777,0.3764295038279944,0.2937423646676912,0.08129579280554898,0.2849602369339447,0.2799625842073535,0.23994926,0.0,0.2555232866213076,0.0
0.129736,0.13007727795873875,0.15514104162587114,0.13314642316720987,0.22488906071507023,0.3210368075247227,0.011655756,0.0,0.14320649378998337,0.0
0.479752,0.7804545612522118,0.5920247750238095,0.7689714046306395,0.8316881348498996,0.6979932615034261,0.96482986,1.0,0.6684303240688596,1.0
0.472564,0.7691519763420882,0.513903802788286,0.5938068654411786,0.5627295416708764,0.6979932615034261,0.8351393,0.0,0.7083473477927144,1.0
0.139951,0.3296962122289083,0.28045981252741237,0.28525498270165495,0.08516664219881256,0.2829485984299558,0.056457337,0.0,0.03885253905331932,0.0
0.123102,0.4393794051150439,0.30759319309314953,0.40525406469418324,0.15948041281624437,0.2829485984299558,0.10316812,0.0,0.08410932871411768,0.0
0.904263,0.748522658329339,0.9093550998462979,0.7337857531895019,0.9373933231464696,0.7007021023635202,0.99663013,1.0,0.9721693830006143,1.0
0.997998,0.6440782720746947,0.8262448457936334,0.6414694314504391,0.9423933231464696,0.7007021023635202,0.9321387,1.0,0.9995395846892949,1.0
