BFP,SVM,KNN,ADAB,RF,LGB,XGB,DT,LOGR,class
0.755347,0.8422736176085048,0.7430403724881832,0.993114719485374,0.5,0.653679904155302,0.9645209,0.9166666666666666,0.9725895183180784,1.0
0.541616,0.37482495082466905,0.6412224505189241,0.6764572337309286,0.77,0.653679904155302,0.2177443,0.5,0.3313433724897935,1.0
0.999153,0.3185048332723697,0.7514946286028696,0.9583853824965703,0.6,0.653679904155302,0.70565206,0.5,0.4410018384283668,1.0
0.166549,0.12638080146040487,0.11861326334198147,0.0022456961099572527,0.0,0.3835878555307084,0.11806573,0.0,0.06718666614783621,0.0
0.570542,0.8141412863435055,0.7592046224132599,0.9705561925286461,0.9,0.6844568411925733,0.8971371,1.0,0.8765956192321852,0.0
0.124891,0.1816421963815506,0.12959365497557668,0.005127580954225335,0.0,0.28531068148333605,0.001841226,0.0,0.08269209648707447,0.0
0.694002,0.7713979886625724,0.7023206269083192,0.9844911001661368,0.93,0.6844568411925733,0.7874539,1.0,0.7698975255839485,1.0
0.635256,0.7471236873989187,0.7092312161113627,0.5966334279298866,0.8,0.6844568411925733,0.9347828,0.5833333333333334,0.6457829767224247,1.0
0.95376,0.8135169732185529,0.8452755083448973,0.952519064073857,0.9,0.3835878555307084,0.9024233,1.0,0.7521605967936841,1.0
0.112921,0.08539253299000472,0.12263611165087801,4.2704715879082793e-07,0.015,0.29061592089242305,0.039613318,0.0,0.0018537525346106203,0.0
0.142077,0.08189426818371953,0.1454802967609473,5.467006617190846e-06,0.06,0.29061592089242305,0.04540788,0.0,0.01215378504334029,0.0
0.436373,0.39767355758318856,0.5277560082970552,0.0278157252367718,0.355,0.6940567810336449,0.15747406,0.5,0.7378210615013386,0.0
0.113577,0.5713327067545529,0.2549867719683054,0.7106673459241731,0.54,0.45185988194117616,0.5444327,0.5,0.07869271658302385,1.0
0.200234,0.56672311148526,0.36483269853752454,0.7690249051638987,0.57,0.45185988194117616,0.7838994,0.5,0.6083231287360333,1.0
0.336077,0.3757513977006389,0.6550803315170883,0.6827033385901518,0.6725,0.1782427504589573,0.31891072,0.7,0.030066699228618186,0.0
0.318837,0.32348940141361077,0.2153920766605026,0.3439400316498478,0.355,0.019735715596105693,0.45701405,0.5714285714285714,0.3355403069302025,0.0
0.688028,0.8079759011487061,0.9144688085210095,0.9994970192990239,0.8875,0.283721321372953,0.9352736,0.5714285714285714,0.9108858322772111,1.0
0.997984,0.10730927569107038,0.669148735353154,0.9834246950922694,0.7475,0.9119101906404946,0.9644506,0.0,0.05266124150252896,1.0
0.24775,0.10024805668778199,0.580428654079644,4.39942591750209e-07,0.2842768872900382,0.04318442739161659,0.050100025,1.0,0.07653355618526177,0.0
0.186096,0.06049618823306812,0.0,6.931156347680332e-08,0.23599472354734816,0.13698062486294463,0.050100025,0.0,0.016167232952603312,0.0
0.311964,0.028337062143077813,0.3431516115507398,1.4844059404292895e-05,0.45641930553070953,0.38299023107825336,0.13369896,0.07692307692307693,0.16753206786161196,1.0
0.893065,0.8714499985754858,0.7937464653479075,0.9967271937859034,0.7504261907055249,0.9200137091787169,0.9241217,1.0,0.9018070349796456,1.0
0.508518,0.7522445832684905,0.7507459316360307,0.9999999944943949,0.7143089464142096,0.7017745927474056,0.6233081,0.9333333333333333,0.7848799198027744,0.0
0.92414,0.7788232930464692,0.8280635889769884,9.247712924792847e-09,0.7426539347591978,0.7037413244550317,0.65405697,0.5,0.9350419047243134,0.0
0.755175,0.8767283546239336,0.90395843616145,0.9999999943288806,0.7316444009992397,0.841942947277553,0.97011214,0.9333333333333333,0.9300540349026297,1.0
0.942118,0.8010713357150766,0.7288128280658789,9.247712924792847e-09,0.4635558229106616,0.7037413244550317,0.45970035,0.5,0.9928383983888325,1.0
0.271339,0.31292547823674116,0.3225606033049932,4.58356226574707e-05,0.224366414380353,0.21153342207706127,0.14922713,0.43478260869565216,0.11416219975541667,0.0
0.205386,0.009430441360471985,0.10409454568301657,1.627847687805959e-07,0.12017983312983313,0.3420777870399375,0.03759723,0.0,0.004878785259417192,0.0
0.595868,0.9076388229940803,0.8045588059924269,0.9999457096987951,0.8004128304828834,0.8315152356699309,0.96692914,0.3333333333333333,0.9422856483152724,1.0
0.119294,0.8146629271687268,0.502955775038699,0.9999379795700262,0.6156525713062158,0.5234680499739107,0.93100435,0.43478260869565216,0.8243924827209069,1.0
0.192336,0.21677546614134022,0.16969204782742964,0.34104718256013966,0.3,0.3130638769184393,0.03314229,0.0,0.3623736928708986,0.0
0.358692,0.39111470646118823,0.8154976436678242,0.46886594866647235,0.7,0.7972223953293385,0.5448924,1.0,0.12936933754160612,0.0
0.6737,0.4507449932030629,0.7123857477215243,0.6839331952204655,0.4,0.9672231187887068,0.907257,0.5,0.9817734811342522,1.0
0.646172,0.6323549466235223,0.7875498408558785,0.6839331952204655,0.5,0.9875713408047485,0.90380234,0.5,0.9421573551839647,1.0
